977000,978000,1,888
982000,983000,1,570
984000,985000,1,753
989000,990000,1,520
993000,994000,1,1669
995000,996000,1,302
1000000,1001000,1,1562
1005000,1006000,1,1435
1010000,1011000,1,970
1018000,1019000,1,827
1025000,1026000,1,264
1027000,1028000,1,1615
1030000,1031000,1,1438
1033000,1034000,2,1568
1034000,1035000,1,1641
1037000,1038000,1,1411
1039000,1040000,1,712
1043000,1044000,1,1605
1046000,1047000,1,1527
1051000,1052000,1,1536
1057000,1058000,1,1530
1060000,1061000,2,1446
1062000,1063000,1,744
1064000,1065000,1,109
1065000,1066000,2,610
1066000,1067000,1,294
1077000,1078000,1,1293
1080000,1081000,2,1256
1084000,1085000,1,844
1089000,1090000,2,1375
1091000,1092000,1,1376
1093000,1094000,1,1363
1096000,1097000,1,48
1098000,1099000,2,1117
1099000,1100000,1,1531
1106000,1107000,2,1291
1109000,1110000,1,487
1118000,1119000,1,1585
1121000,1122000,1,1451
1124000,1125000,1,134
1127000,1128000,2,767
1135000,1136000,1,252
1139000,1140000,1,1248
1143000,1144000,1,382
1145000,1146000,3,1100
1150000,1151000,1,613
1154000,1155000,1,811
1156000,1157000,2,1184
1157000,1158000,1,614
1158000,1159000,1,1338
1160000,1161000,1,917
1162000,1163000,1,666
1176000,1177000,1,1114
1177000,1178000,1,1653
1189000,1190000,1,1233
1192000,1193000,1,318
1201000,1202000,1,647
1204000,1205000,1,559
1205000,1206000,1,972
1219000,1220000,1,884
1221000,1222000,1,1062
1229000,1230000,2,1343
1230000,1231000,1,1
1234000,1235000,1,664
1239000,1240000,1,14
1244000,1245000,1,1645
1245000,1246000,1,656
1247000,1248000,1,788
1250000,1251000,1,776
1253000,1254000,2,1575
1259000,1260000,3,1555
1266000,1267000,1,676
1267000,1268000,1,874
1274000,1275000,3,1569
1277000,1278000,1,1416
1279000,1280000,1,828
1282000,1283000,1,386
1284000,1285000,1,481
1285000,1286000,1,1447
1287000,1288000,2,946
1294000,1295000,1,1532
1299000,1300000,1,1333
1304000,1305000,1,174
1306000,1307000,1,953
1307000,1308000,1,1176
1315000,1316000,1,853
1318000,1319000,1,38
1321000,1322000,1,357
1336000,1337000,2,1618
1342000,1343000,1,729
1344000,1345000,1,593
1345000,1346000,1,1573
1354000,1355000,1,889
1355000,1356000,1,65
1364000,1365000,1,1353
1366000,1367000,1,435
1367000,1368000,1,370
1373000,1374000,1,538
1385000,1386000,1,1092
1386000,1387000,1,1057
1389000,1390000,1,809
1392000,1393000,1,957
1397000,1398000,3,1066
1398000,1399000,1,742
1401000,1402000,1,845
1404000,1405000,1,697
1405000,1406000,1,935
1410000,1411000,1,410
1412000,1413000,1,583
1418000,1419000,1,251
1421000,1422000,1,636
1432000,1433000,1,471
1441000,1442000,1,596
1446000,1447000,1,1586
1447000,1448000,1,708
1449000,1450000,1,49
1451000,1452000,1,1401
1460000,1461000,2,1255
1461000,1462000,1,516
1463000,1464000,1,748
1464000,1465000,1,736
1469000,1470000,2,805
1471000,1472000,1,1421
1473000,1474000,1,867
1474000,1475000,2,1149
1478000,1479000,1,714
1480000,1481000,1,1331
1485000,1486000,1,1523
1496000,1497000,1,53
1506000,1507000,2,1125
1508000,1509000,1,1349
1512000,1513000,1,142
1517000,1518000,1,1212
1522000,1523000,1,1459
1524000,1525000,1,204
1527000,1528000,1,312
1529000,1530000,1,1408
1533000,1534000,1,1404
1534000,1535000,1,801
1535000,1536000,1,1456
1549000,1550000,1,1617
1550000,1551000,1,1183
1552000,1553000,2,1412
1553000,1554000,1,1330
1555000,1556000,1,1239
1563000,1564000,1,34
1565000,1566000,1,1434
1568000,1569000,1,964
1582000,1583000,1,442
1589000,1590000,1,1020
1594000,1595000,1,1431
1597000,1598000,1,927
1599000,1600000,1,398
1606000,1607000,1,310
1608000,1609000,1,541
1612000,1613000,1,760
1613000,1614000,1,887
1614000,1615000,1,1405
1616000,1617000,1,1136
1618000,1619000,1,597
1619000,1620000,1,831
1624000,1625000,1,743
1625000,1626000,1,1162
1641000,1642000,2,119
1645000,1646000,1,288
1648000,1649000,2,1361
1656000,1657000,1,632
1666000,1667000,1,840
1669000,1670000,2,1278
1673000,1674000,1,316
1694000,1695000,1,682
1698000,1699000,1,997
1702000,1703000,1,267
1706000,1707000,1,37
1709000,1710000,1,339
1713000,1714000,1,1372
1718000,1719000,1,1191
1721000,1722000,1,1433
1726000,1727000,1,752
1728000,1729000,1,35
1737000,1738000,1,1148
1739000,1740000,1,1619
1740000,1741000,1,1624
1743000,1744000,1,359
1748000,1749000,1,573
1761000,1762000,1,363
1762000,1763000,1,32
1765000,1766000,1,268
1768000,1769000,1,565
1771000,1772000,1,1102
1772000,1773000,1,1215
1777000,1778000,1,1460
1781000,1782000,1,179
1791000,1792000,1,336
1794000,1795000,1,1384
1799000,1800000,1,1095
1800000,1801000,2,1119
1803000,1804000,1,522
1808000,1809000,1,245
1811000,1812000,1,1156
1814000,1815000,1,1337
1825000,1826000,1,304
1828000,1829000,1,843
1831000,1832000,1,1281
1833000,1834000,1,1633
1834000,1835000,1,1086
1835000,1836000,1,328
1841000,1842000,1,1396
1851000,1852000,1,630
1859000,1860000,1,456
1860000,1861000,1,934
1862000,1863000,2,1044
1863000,1864000,1,1436
1869000,1870000,1,192
1870000,1871000,1,1525
1876000,1877000,1,1038
1882000,1883000,1,250
1891000,1892000,1,121
1893000,1894000,1,1367
1901000,1902000,1,87
1902000,1903000,1,1263
1906000,1907000,1,1647
1909000,1910000,2,1050
1913000,1914000,1,1260
1917000,1918000,3,1007
1919000,1920000,2,603
1928000,1929000,2,1315
1933000,1934000,1,281
1940000,1941000,1,553
1942000,1943000,1,433
1945000,1946000,1,369
1956000,1957000,1,499
1959000,1960000,1,438
1967000,1968000,2,1188
1972000,1973000,2,1481
1980000,1981000,1,871
1984000,1985000,1,1221
1988000,1989000,1,1115
1989000,1990000,1,645
1990000,1991000,1,539
1994000,1995000,1,404
1997000,1998000,1,899
1998000,1999000,1,1090
1999000,2000000,1,945
2006000,2007000,1,1250
2010000,2011000,2,1483
2013000,2014000,1,1621
2016000,2017000,1,1417
2020000,2021000,1,1172
2028000,2029000,1,975
2031000,2032000,1,47
2042000,2043000,1,640
2045000,2046000,2,985
2051000,2052000,1,1437
2052000,2053000,1,1544
2069000,2070000,2,1266
2074000,2075000,1,564
2077000,2078000,1,434
2079000,2080000,1,1078
2083000,2084000,2,1391
2086000,2087000,1,577
2096000,2097000,1,351
2099000,2100000,1,424
2100000,2101000,2,1187
2108000,2109000,1,1213
2110000,2111000,1,89
2112000,2113000,1,136
2114000,2115000,1,1660
2117000,2118000,1,987
2120000,2121000,2,1611
2124000,2125000,1,877
2125000,2126000,1,1551
2130000,2131000,1,641
2134000,2135000,1,199
2135000,2136000,1,1445
2137000,2138000,1,74
2138000,2139000,1,858
2139000,2140000,1,258
2142000,2143000,2,1578
2143000,2144000,1,1678
2145000,2146000,1,1274
2148000,2149000,1,1022
2149000,2150000,1,1454
2152000,2153000,1,1128
2162000,2163000,1,148
2165000,2166000,1,806
2173000,2174000,1,44
2183000,2184000,2,1072
2185000,2186000,1,852
2190000,2191000,1,113
2192000,2193000,1,1133
2196000,2197000,1,991
2199000,2200000,2,402
2201000,2202000,1,1300
2207000,2208000,1,1646
2212000,2213000,1,1529
2215000,2216000,1,1009
2216000,2217000,1,1085
2218000,2219000,1,600
2219000,2220000,1,417
2223000,2224000,1,657
2224000,2225000,1,1013
2225000,2226000,1,1004
2234000,2235000,2,1018
2238000,2239000,1,954
2243000,2244000,1,727
2245000,2246000,1,1197
2256000,2257000,2,1021
2257000,2258000,1,189
2258000,2259000,1,1371
2259000,2260000,1,301
2262000,2263000,1,198
2265000,2266000,1,348
2267000,2268000,1,1101
2272000,2273000,1,679
2283000,2284000,2,894
2289000,2290000,1,335
2291000,2292000,2,875
2292000,2293000,1,196
2293000,2294000,1,1336
2302000,2303000,1,787
2307000,2308000,1,274
2311000,2312000,2,1432
2318000,2319000,1,102
2322000,2323000,1,1614
2327000,2328000,1,1132
2329000,2330000,3,1549
2339000,2340000,1,799
2344000,2345000,2,1474
2353000,2354000,1,1356
2354000,2355000,2,1572
2355000,2356000,1,962
2357000,2358000,1,1489
2359000,2360000,1,15
2363000,2364000,1,1320
2364000,2365000,1,881
2367000,2368000,1,750
2371000,2372000,1,1139
2376000,2377000,1,1298
2377000,2378000,1,608
2387000,2388000,3,1305
2391000,2392000,1,354
2397000,2398000,1,1603
2399000,2400000,1,153
2400000,2401000,1,691
2405000,2406000,2,1430
2407000,2408000,1,205
2410000,2411000,1,773
2415000,2416000,1,695
2418000,2419000,1,200
2420000,2421000,1,1164
2431000,2432000,1,1365
2433000,2434000,1,1241
2435000,2436000,1,814
2439000,2440000,1,1247
2441000,2442000,1,616
2443000,2444000,1,213
2453000,2454000,2,1302
2455000,2456000,1,300
2458000,2459000,1,58
2474000,2475000,1,152
2476000,2477000,1,624
2477000,2478000,1,19
2479000,2480000,1,1429
2482000,2483000,1,1470
2487000,2488000,1,1468
2492000,2493000,1,1166
2498000,2499000,1,1635
2500000,2501000,1,27
2502000,2503000,1,61
2503000,2504000,1,1123
2510000,2511000,1,1469
2511000,2512000,1,1360
2515000,2516000,1,346
2527000,2528000,1,1272
2538000,2539000,1,1030
2542000,2543000,2,239
2543000,2544000,1,400
2555000,2556000,3,1042
2557000,2558000,1,1488
2559000,2560000,1,1246
2561000,2562000,1,536
2568000,2569000,1,340
2570000,2571000,1,757
2576000,2577000,1,1279
2581000,2582000,1,97
2587000,2588000,1,160
2590000,2591000,1,1659
2599000,2600000,1,194
2605000,2606000,2,1547
2606000,2607000,1,854
2610000,2611000,1,1262
2612000,2613000,1,574
2615000,2616000,1,575
2617000,2618000,1,986
2626000,2627000,1,677
2627000,2628000,1,1053
2645000,2646000,1,990
2646000,2647000,2,1609
2655000,2656000,1,436
2666000,2667000,1,1477
2669000,2670000,1,381
2670000,2671000,1,275
2674000,2675000,1,1426
2678000,2679000,1,1064
2693000,2694000,1,222
2698000,2699000,2,1284
2701000,2702000,2,863
2707000,2708000,1,644
2709000,2710000,1,341
2714000,2715000,1,561
2718000,2719000,1,1559
2720000,2721000,2,1252
2725000,2726000,1,1153
2727000,2728000,2,618
2731000,2732000,1,905
2734000,2735000,1,932
2735000,2736000,1,30
2740000,2741000,2,1492
2749000,2750000,1,1592
2754000,2755000,1,1662
2755000,2756000,1,1526
2757000,2758000,1,560
2760000,2761000,1,861
2762000,2763000,1,124
2766000,2767000,1,834
2769000,2770000,1,1462
2770000,2771000,1,273
2780000,2781000,1,1267
2783000,2784000,1,569
2788000,2789000,1,1093
2789000,2790000,1,296
2807000,2808000,1,1418
2808000,2809000,1,511
2810000,2811000,1,873
2817000,2818000,1,963
2818000,2819000,1,374
2821000,2822000,1,303
2822000,2823000,1,1354
2831000,2832000,1,482
2833000,2834000,1,558
2834000,2835000,1,422
2838000,2839000,1,155
2839000,2840000,1,725
2845000,2846000,3,1409
2847000,2848000,1,126
2848000,2849000,1,1276
2849000,2850000,1,1352
2851000,2852000,1,830
2854000,2855000,1,1182
2857000,2858000,2,1323
2864000,2865000,1,1134
2865000,2866000,1,1210
2870000,2871000,1,833
2878000,2879000,1,781
2883000,2884000,1,171
2885000,2886000,1,1564
2891000,2892000,1,896
2894000,2895000,1,823
2901000,2902000,1,865
2903000,2904000,1,1461
2909000,2910000,1,1487
2910000,2911000,1,1504
2915000,2916000,1,1576
2918000,2919000,1,1580
2919000,2920000,1,1173
2920000,2921000,1,262
2926000,2927000,1,527
2929000,2930000,1,21
2932000,2933000,1,479
2933000,2934000,1,716
2941000,2942000,1,1583
2946000,2947000,1,117
2947000,2948000,1,1567
2952000,2953000,1,869
2953000,2954000,1,184
2956000,2957000,1,921
2958000,2959000,1,989
2976000,2977000,1,1612
2981000,2982000,1,1218
2985000,2986000,1,851
2988000,2989000,1,1249
2992000,2993000,2,1088
2993000,2994000,1,157
2995000,2996000,1,228
2997000,2998000,2,1667
3000000,3001000,1,1519
3002000,3003000,1,913
3015000,3016000,1,475
3016000,3017000,1,835
3023000,3024000,1,938
3025000,3026000,1,99
3026000,3027000,1,1496
3028000,3029000,1,1639
3029000,3030000,2,1047
3036000,3037000,1,1552
3040000,3041000,1,1515
3042000,3043000,1,1565
3047000,3048000,1,933
3053000,3054000,1,1067
3057000,3058000,1,1419
3065000,3066000,1,195
3066000,3067000,1,715
3071000,3072000,1,671
3074000,3075000,1,1232
3076000,3077000,1,238
3077000,3078000,1,77
3078000,3079000,1,1060
3080000,3081000,1,862
3091000,3092000,1,1346
3092000,3093000,1,655
3110000,3111000,1,1296
3112000,3113000,1,711
3116000,3117000,1,961
3118000,3119000,1,778
3124000,3125000,1,1055
3126000,3127000,1,506
3138000,3139000,2,427
3139000,3140000,1,388
3146000,3147000,1,330
3147000,3148000,1,531
3153000,3154000,1,735
3158000,3159000,1,1313
3159000,3160000,1,941
3161000,3162000,1,895
3163000,3164000,1,1179
3166000,3167000,1,1364
3168000,3169000,1,733
3171000,3172000,1,50
3173000,3174000,1,444
3179000,3180000,2,907
3183000,3184000,2,1051
3185000,3186000,1,1676
3187000,3188000,1,1029
3191000,3192000,1,324
3192000,3193000,1,923
3197000,3198000,1,878
3204000,3205000,2,912
3205000,3206000,1,816
3207000,3208000,1,1208
3211000,3212000,1,78
3214000,3215000,1,549
3218000,3219000,2,1642
3223000,3224000,1,1332
3230000,3231000,1,826
3231000,3232000,1,882
3235000,3236000,1,1355
3236000,3237000,1,488
3238000,3239000,1,390
3241000,3242000,1,1395
3246000,3247000,1,1668
3258000,3259000,1,1089
3260000,3261000,2,1157
3261000,3262000,1,1522
3266000,3267000,1,40
3267000,3268000,1,625
3269000,3270000,1,837
3271000,3272000,1,868
3277000,3278000,1,960
3282000,3283000,1,1224
3290000,3291000,1,949
3294000,3295000,1,698
3299000,3300000,1,1265
3302000,3303000,1,1557
3305000,3306000,1,818
3313000,3314000,1,581
3316000,3317000,1,1151
3335000,3336000,1,243
3345000,3346000,1,1301
3346000,3347000,1,1475
3352000,3353000,1,586
3360000,3361000,1,255
3361000,3362000,1,1107
3362000,3363000,1,780
3363000,3364000,1,848
3364000,3365000,1,684
3367000,3368000,1,514
3381000,3382000,1,325
3383000,3384000,1,1196
3384000,3385000,1,1094
3389000,3390000,1,731
3390000,3391000,2,1424
3398000,3399000,2,762
3400000,3401000,1,426
3404000,3405000,1,763
3405000,3406000,1,1152
3407000,3408000,1,100
3412000,3413000,2,1099
3415000,3416000,1,489
3416000,3417000,1,1081
3420000,3421000,1,1359
3422000,3423000,1,1109
3423000,3424000,2,329
3429000,3430000,1,579
3442000,3443000,1,352
3449000,3450000,1,1308
3452000,3453000,1,746
3457000,3458000,1,906
3459000,3460000,1,1392
3463000,3464000,1,556
3470000,3471000,1,1112
3474000,3475000,2,1289
3476000,3477000,1,661
3484000,3485000,1,1039
3498000,3499000,1,547
3499000,3500000,1,825
3502000,3503000,1,766
3503000,3504000,1,517
3504000,3505000,1,1317
3506000,3507000,1,1501
3511000,3512000,2,1466
3512000,3513000,1,598
3516000,3517000,1,872
3519000,3520000,1,128
3525000,3526000,2,737
3527000,3528000,1,173
3538000,3539000,1,1509
3547000,3548000,1,28
3548000,3549000,1,822
3553000,3554000,1,1368
3559000,3560000,2,1129
3560000,3561000,1,70
3568000,3569000,1,276
3569000,3570000,1,722
3574000,3575000,1,1063
3575000,3576000,1,497
3577000,3578000,1,327
3583000,3584000,1,1010
3594000,3595000,1,389
3595000,3596000,1,6
3598000,3599000,1,1131
3599000,3600000,1,280
3600000,3601000,1,1581
3603000,3604000,1,626
3605000,3606000,1,1537
3611000,3612000,2,1601
3613000,3614000,2,409
3616000,3617000,1,405
3619000,3620000,1,1167
3622000,3623000,2,976
3633000,3634000,1,451
3634000,3635000,1,1554
3644000,3645000,1,908
3646000,3647000,1,535
3649000,3650000,1,916
3652000,3653000,1,1661
3653000,3654000,1,1080
3654000,3655000,1,1518
3655000,3656000,1,621
3658000,3659000,1,1340
3659000,3660000,1,1185
3674000,3675000,2,1207
3675000,3676000,1,1111
3677000,3678000,1,18
3682000,3683000,1,1389
3683000,3684000,1,629
3686000,3687000,2,615
3688000,3689000,2,1588
3691000,3692000,1,261
3693000,3694000,1,1593
3699000,3700000,1,1672
3706000,3707000,1,1228
3707000,3708000,1,177
3713000,3714000,1,557
3714000,3715000,1,129
3716000,3717000,1,233
3719000,3720000,2,1449
3720000,3721000,1,529
3721000,3722000,1,1096
3729000,3730000,1,571
3731000,3732000,1,156
3732000,3733000,1,804
3736000,3737000,1,500
3739000,3740000,1,235
3747000,3748000,1,601
3749000,3750000,1,1497
3751000,3752000,1,1476
3757000,3758000,1,465
3760000,3761000,1,1307
3762000,3763000,1,1304
3765000,3766000,1,1052
3770000,3771000,2,385
3771000,3772000,1,1350
3776000,3777000,1,1174
3781000,3782000,1,690
3783000,3784000,1,749
3784000,3785000,1,1254
3796000,3797000,1,1285
3803000,3804000,1,317
3805000,3806000,1,332
3806000,3807000,3,1553
3815000,3816000,1,1075
3821000,3822000,1,523
3822000,3823000,1,1226
3826000,3827000,1,138
3827000,3828000,1,1054
3830000,3831000,1,633
3836000,3837000,1,289
3844000,3845000,1,375
3846000,3847000,1,891
3855000,3856000,1,277
3856000,3857000,2,1591
3859000,3860000,1,223
3860000,3861000,1,491
3865000,3866000,1,1328
3868000,3869000,1,45
3879000,3880000,1,821
3881000,3882000,1,620
3882000,3883000,1,886
3886000,3887000,1,582
3889000,3890000,1,362
3890000,3891000,1,568
3891000,3892000,1,704
3894000,3895000,1,1664
3897000,3898000,2,1028
3907000,3908000,1,1303
3909000,3910000,1,23
3913000,3914000,1,364
3914000,3915000,1,279
3921000,3922000,1,524
3927000,3928000,2,1234
3930000,3931000,1,995
3931000,3932000,1,1150
3942000,3943000,1,1306
3944000,3945000,1,1393
3946000,3947000,1,836
3949000,3950000,1,272
3955000,3956000,1,1623
3956000,3957000,2,1651
3960000,3961000,1,637
3961000,3962000,1,383
3971000,3972000,1,915
3982000,3983000,2,1144
3983000,3984000,2,1040
3989000,3990000,2,1413
3996000,3997000,1,668
4005000,4006000,1,135
4007000,4008000,1,373
4016000,4017000,1,1294
4023000,4024000,1,1600
4027000,4028000,1,292
4035000,4036000,1,66
4038000,4039000,1,1620
4044000,4045000,1,1631
4046000,4047000,1,51
4049000,4050000,1,257
4052000,4053000,1,948
4053000,4054000,1,622
4055000,4056000,1,186
4067000,4068000,1,98
4071000,4072000,1,453
4076000,4077000,1,476
4081000,4082000,1,146
4088000,4089000,1,31
4093000,4094000,1,393
4094000,4095000,1,612
4097000,4098000,1,7
4098000,4099000,1,1275
4101000,4102000,1,1490
4102000,4103000,1,1560
4104000,4105000,1,372
4107000,4108000,1,1399
4111000,4112000,1,944
4146000,4147000,1,20
4158000,4159000,1,115
4162000,4163000,1,1382
4165000,4166000,1,149
4170000,4171000,1,141
4173000,4174000,1,740
4176000,4177000,1,1074
4182000,4183000,1,1640
4183000,4184000,1,1288
4186000,4187000,1,576
4190000,4191000,1,680
4194000,4195000,1,1394
4195000,4196000,1,761
4197000,4198000,1,1347
4205000,4206000,1,634
4206000,4207000,1,403
4208000,4209000,2,897
4212000,4213000,1,116
4213000,4214000,1,675
4221000,4222000,1,218
4226000,4227000,1,1186
4231000,4232000,1,756
4232000,4233000,1,338
4233000,4234000,1,1400
4237000,4238000,1,635
4248000,4249000,1,939
4250000,4251000,2,1268
4251000,4252000,1,741
4252000,4253000,1,344
4256000,4257000,1,842
4263000,4264000,1,106
4265000,4266000,1,1550
4266000,4267000,1,1491
4283000,4284000,1,22
4284000,4285000,1,745
4291000,4292000,1,1079
4294000,4295000,2,900
4296000,4297000,1,800
4302000,4303000,1,1154
4304000,4305000,3,1464
4305000,4306000,1,642
4307000,4308000,1,602
4308000,4309000,2,379
4313000,4314000,1,1510
4317000,4318000,1,588
4332000,4333000,1,1019
4333000,4334000,1,1545
4338000,4339000,1,1410
4339000,4340000,1,526
4340000,4341000,1,1351
4343000,4344000,1,1538
4344000,4345000,1,1258
4347000,4348000,1,1002
4351000,4352000,1,1216
4352000,4353000,2,1238
4356000,4357000,1,1652
4358000,4359000,1,1494
4359000,4360000,1,999
4366000,4367000,1,1138
4367000,4368000,1,707
4370000,4371000,1,606
4372000,4373000,1,342
4378000,4379000,1,911
4379000,4380000,1,428
4380000,4381000,2,1649
4381000,4382000,1,1362
4383000,4384000,1,1344
4384000,4385000,1,229
4391000,4392000,1,247
4400000,4401000,1,33
4403000,4404000,1,1235
4414000,4415000,1,1325
4420000,4421000,1,747
4425000,4426000,1,217
4427000,4428000,1,176
4433000,4434000,2,432
4434000,4435000,1,347
4439000,4440000,1,660
4448000,4449000,2,1370
4455000,4456000,1,694
4458000,4459000,1,678
4460000,4461000,1,1189
4464000,4465000,1,1059
4465000,4466000,1,1482
4466000,4467000,1,493
4467000,4468000,2,226
4468000,4469000,1,209
4476000,4477000,1,1199
4477000,4478000,1,562
4478000,4479000,2,1269
4479000,4480000,1,1388
4480000,4481000,1,692
4485000,4486000,1,1171
4487000,4488000,1,943
4488000,4489000,1,1654
4497000,4498000,1,197
4500000,4501000,1,1485
4501000,4502000,1,1319
4502000,4503000,1,271
4509000,4510000,1,847
4510000,4511000,1,1270
4530000,4531000,1,165
4538000,4539000,2,1626
4541000,4542000,1,323
4542000,4543000,1,225
4547000,4548000,1,1598
4556000,4557000,1,646
4557000,4558000,1,1001
4558000,4559000,1,1341
4559000,4560000,1,1202
4561000,4562000,1,979
4563000,4564000,1,688
4567000,4568000,1,295
4569000,4570000,1,1082
4573000,4574000,1,396
4579000,4580000,1,502
4582000,4583000,1,278
4594000,4595000,1,802
4597000,4598000,1,790
4601000,4602000,1,118
4607000,4608000,1,1508
4619000,4620000,1,846
4622000,4623000,1,1015
4625000,4626000,1,783
4636000,4637000,2,1127
4637000,4638000,1,59
4642000,4643000,1,604
4644000,4645000,2,1220
4647000,4648000,1,1358
4678000,4679000,1,1613
4681000,4682000,1,1023
4683000,4684000,2,920
4686000,4687000,1,1397
4692000,4693000,1,958
4695000,4696000,1,202
4715000,4716000,1,1261
4716000,4717000,1,1385
4720000,4721000,1,1287
4724000,4725000,1,216
4725000,4726000,1,108
4730000,4731000,1,1160
4734000,4735000,1,440
4735000,4736000,1,448
4736000,4737000,1,1310
4748000,4749000,1,415
4749000,4750000,1,803
4752000,4753000,1,1643
4759000,4760000,1,1390
4763000,4764000,1,286
4772000,4773000,1,786
4773000,4774000,1,150
4776000,4777000,1,1658
4780000,4781000,1,172
4782000,4783000,1,584
4783000,4784000,1,1630
4785000,4786000,1,1499
4791000,4792000,1,1120
4794000,4795000,1,611
4795000,4796000,1,170
4797000,4798000,1,929
4798000,4799000,1,1590
4805000,4806000,1,587
4806000,4807000,2,965
